ID	compound_name	smiles	minor_major	depth	parent	pathway_id	pathway_name
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/23432482-55d2-4356-a398-b06389c19722/structure/d852cb1e-2ecd-4995-a618-0e3f41085cc5	TCPSA	C(C(=C(Cl)Cl)Cl)S(=O)(=O)O		1	CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/028c2ff7-2036-4216-8b53-62fe6f62d9cb	Tri-allate
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1e570a2c-42b0-4a14-bd61-1821053c5e9f/structure/32b39b92-1197-4ea9-94f7-1ec6189bba91	Tri-allate	CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/028c2ff7-2036-4216-8b53-62fe6f62d9cb	Tri-allate
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/41dfb598-597f-4cf0-9667-c2b6573aef5c/structure/be31709e-2efa-41dd-b3e5-b215acd78ab0	P05	C(=O)C(C(=O)O)O		5	C(C(O)O)(C(=O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/95626362-7608-4b4a-a082-077b5d9451af/structure/e3f6682a-ab3e-4437-9619-de30d471cc26	KWG1640 (M02)	CC(C)(C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O)C(=O)O		1	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f87611b6-f050-48b9-ba81-bf7f944802bc/structure/06bf9b40-4912-40a0-9521-938cc4ea8dd4	P07	C1=NN(C=N1)C(C(=O)C(=O)O)O		4	C1=NN(C=N1)C(C(C(=O)O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/afe6e751-3c01-4e0c-9a17-a282847cd7d2/structure/f5dfc1b3-eb93-4558-b741-613e12ea23f2	P02	C1=NN(C=N1)C(=O)C(C(=O)O)O		4	C1=NN(C=N1)C(C(C(=O)O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/071fe1e6-7948-4666-ac0e-d2926d99ae9b/structure/b54f3d36-7111-4dd3-8596-0cbeebd0bde8	KWG1732(M03)	C1=C(C=CC(=C1)OC(C(C(=O)O)O)N2C=NC=N2)Cl		2	CC(C)(C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O)C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/68e8b4ba-373a-425a-a6c6-0ee8ce6b58b6/structure/6a74a695-afd4-40df-a5e4-d65fff54f7a5	P04	C(C(O)O)(C(=O)O)O		4	C1=NN(C=N1)C(C(C(=O)O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2244db22-0118-4c9c-86fa-ea2a35be71ed/structure/9568c42f-bba5-4666-add3-eb01fdab689f	Triazolyl-glycerine acid	C1=NN(C=N1)C(C(C(=O)O)O)O		3	C1=C(C=CC(=C1)OC(C(C(=O)O)O)N2C=NC=N2)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a15dc090-924f-4ae2-9ea6-3230a8a7f504/structure/d705d7e2-2f0e-4230-8d35-5eb2c2fc1c91	1,2,4 triazole	C1=NC=NN1		3	C1=C(C=CC(=C1)OC(C(C(=O)O)O)N2C=NC=N2)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b2d4f1be-b12f-4813-973e-a5bb89fc4c08/structure/c312f91c-3487-4b38-a8af-e38a00362dc7	1,2,4 triazole acetic-acid 	C(C(=O)O)N1C=NC=N1		5	C1=NN(C=N1)C(C(=O)O)N	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4a23d50e-ceb3-4200-833a-aa1351ec54a4/structure/eef511b0-e5da-4534-94c1-90bbb82ad2ae	Triazole alanine (M06)	C1=NN(C=N1)C(C(=O)O)N		4	C1=NC=NN1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/56880407-343e-412f-a88b-0f83b117248c/structure/81358495-eef7-457b-b1ea-b4e7e4a661ac	P09	C1=NN(C=N1)CO		6	C1=NN(C=N1)C(C(=O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bc1bbdcd-0a05-42f0-b8e3-81ca51974983/structure/417f59f2-3641-4693-8a66-7bebc8ebfae9	Triadimefon (M01)	CC(C)(C)C(=O)C(N1C=NC=N1)OC2=CC=C(C=C2)Cl		1	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f273bc4c-1426-4cb1-bd77-24b8d4f197d2/structure/54bd94b6-875a-4f13-a9ab-63d554297162	P08	C1=NN(C=N1)C(C(=O)O)O		5	C1=NN(C=N1)C(C(=O)C(=O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/35ed5fd2-a0aa-4396-8a22-1030a570d8f0/structure/6da07855-4cab-4991-be93-53504d747c0f	P-chloro-phenol	C1=C(C=CC(=C1)O)Cl		3	C1=C(C=CC(=C1)OC(C(C(=O)O)O)N2C=NC=N2)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/21ebc65c-b91f-4643-96ed-f6da1a4cd2ab/structure/6dafe190-5c56-441e-9dea-0d4d014bc442	P03	C1=NN(C=N1)C(=O)C(=O)O		5	C1=NN(C=N1)C(=O)C(C(=O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4ae38de6-b543-47fb-bc2d-1ac2e19cc6fb/structure/6aa49d17-5d2b-497b-ab2d-9e05938cf9a1	P06	C(C(=O)O)(C(=O)O)O		6	C(=O)C(C(=O)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ffec5efc-e2f2-4d67-a669-d126cd88a640/structure/eeecbf2c-f8d8-41f3-ae3b-2c4a8dad0d74	Triadimenol	CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1bc08afb-ad15-4a57-947b-832118167814	Triadimenol
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/16a66ffb-d8e6-43fe-92c9-0d5a25b94821/structure/929d2047-4bcb-41c8-bcd7-bb970abf3a83	Triazine amine (IN-A4098)	CC1=NC(=NC(=N1)N)OC		1	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/74a5fcd5-f2a4-425b-9e46-a3c0bc5fe40a/structure/6c1d84a5-f911-41b5-adc6-00ef9771aec4	SYN546832	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)O)OC		1	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6f28950c-bbec-4086-8d5e-d2bb0a220a57/structure/54eb11ad-b920-47a7-ae86-dcbb2b9c183a	IN-F5475	CC1=NC(=NC(=N1)O)O		2	CC1=NC(=NC(=N1)N)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/661caf6e-0774-4170-a9e7-3882ed9d32bf/structure/69f5576b-06ae-46fd-8fcd-a95de462f4bf	Triasulfuron	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)OC		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/782dc2af-18a8-4c78-92c4-afb5952f8ad2/structure/cfc670da-a1a5-49a1-8742-5d4ef7f6acec	CGA195662	COC1=NC(=NC(=N1)CO)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a75265df-e3a0-4cf8-b2e0-214bbc381008/structure/740609dc-ae3b-44bd-bd62-9882254a699f	SYN546702	C1=CC(=C(C=C1)S(=O)(=O)NC(=O)NC(=N)NC(=O)N)OCCCl		2	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/61951402-056f-4a5c-98f0-85ca2ee27c48/structure/75384dfc-d6d8-4e87-b893-6193dab4be39	IN-V7160	CC1=NC(=NC(=N1)NC(=O)N)OC		2	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)O)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d7bb49c2-e116-4701-9d0c-19b951a1326a/structure/b1e7f1ff-9dd3-4602-8b6c-96ff9e8a6684	CGA 195660	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)O		1	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a609aede-2e62-4c7c-b1c7-9711540660aa/structure/6b2bc96f-d60f-40a1-ab0a-48163ca46ceb	SYN546705	CC1=NC(=NC(=N1)NC(=O)NC2=C(C=CC=C2)OCCCl)OC		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7c84bf79-b9f3-49e6-9f91-6275855500a8/structure/8fc32d17-f8bf-437f-a999-3fe4caaeecb0	CGA161149	C1=CC(=C(C=C1)S(=O)(=O)N)OCCCl		1	CC1=NC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC=C2)OCCCl)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/25b5eedd-27e1-45b0-9c68-302e28282cc4	Triasulfuron
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/96e6afe1-7047-4c95-93cf-45dbbada2be5/structure/ba32e646-a118-4e64-9cb6-ede026f6bbfd	Triazoxide	C1=C(C=C2C(=C1)N=C(N=[N+]2[O-])N3C=CN=C3)Cl		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1e4ee8f7-4755-44be-b7fc-7d65c48782be	Triazoxide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6e0b6867-0f54-43f0-bf6a-e5305b14db70/structure/91bea2d2-e28c-4835-93ed-47aa4cc6e3be	Triazoxide amino	C1=C(C=C2C(=C1)N=C(N)N=[N+]2[O-])Cl		1	C1=C(C=C2C(=C1)N=C(N=[N+]2[O-])N3C=CN=C3)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1e4ee8f7-4755-44be-b7fc-7d65c48782be	Triazoxide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8c0d2657-96e6-4b67-8385-998adfcc0cc9/structure/58351071-ef56-4105-bb89-09cc464412ad	Triazoxide desoxy	C1=C(C=C2C(=C1)N=C(N=N2)N3C=CN=C3)Cl		1	C1=C(C=C2C(=C1)N=C(N=[N+]2[O-])N3C=CN=C3)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/1e4ee8f7-4755-44be-b7fc-7d65c48782be	Triazoxide
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d093d46d-d36c-4214-9df6-9a2f410139f7/structure/49b538e5-55fa-4871-9d80-64a7fcef3d34	IN-L5296 Triazine Amine	CC1=NC(=NC(=N1)NC)OC		1	CC1=NC(=NC(=N1)N(C)C(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9952c600-5afe-46d2-a88a-65b05736c39e/structure/77936305-0f79-43ea-94dd-641f046ec7e4	Saccharin (IN-00581)	C1=CC2=C(C=C1)S(=O)(=O)NC2=O		3	C1=CC(=C(C=C1)S(=O)(=O)N)C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1c15c524-6ab3-4889-81e9-33c8910d798a/structure/c61f429b-c9b2-48a3-89f1-a5dcd75dfcbf	Tribenuron-methyl	CC1=NC(=NC(=N1)N(C)C(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)OC		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/31748349-7ad0-467e-a338-2cdab3c896d2/structure/5a1f818c-ba12-45aa-b19f-a8722855e97a	Acid sulphonamide (IN-D5119)	C1=CC(=C(C=C1)S(=O)(=O)N)C(=O)O		2	C1=CC2=C(C=C1)S(=O)(=O)NC2=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/16a66ffb-d8e6-43fe-92c9-0d5a25b94821/structure/929d2047-4bcb-41c8-bcd7-bb970abf3a83	Triazine amine (IN-A4098)	CC1=NC(=NC(=N1)N)OC		2	CC1=NC(=NC(=N1)NC)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/0425202a-4e26-47af-b405-10fba72dad26/structure/a8952042-2f80-4b7b-a3a0-af6de59bf558	O-demethyl-triazine amine	CC1=NC(=NC(=N1)NC)O		2	CC1=NC(=NC(=N1)NC)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/15d003e4-f1b8-43d0-9c2d-1f2bc6541475/structure/2c04b82f-52f4-4f55-82a5-d189f8097046	Ester sulfonamide (IN-D5803)	COC(=O)C1=C(C=CC=C1)S(=O)(=O)N		1	CC1=NC(=NC(=N1)N(C)C(=O)NS(=O)(=O)C2=C(C=CC=C2)C(=O)OC)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/7c1549d2-6a24-4b58-83c1-5877dfb2d529	Tribenuron-methyl
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/425d6417-426a-45d1-88ee-0144ad6268d2/structure/66a04f5e-b611-41a0-8c80-d7d8a40a568f	Trichlorohydroxyethyl-phosphonic acid	C(C(Cl)(Cl)Cl)(O)P(=O)(O)O		2	COP(=O)(C(C(Cl)(Cl)Cl)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8bd9f35f-3d30-4589-9e14-698965d73b11/structure/32491cfe-0630-4215-927e-c1af53b006f3	Trichlorfon	COP(=O)(C(C(Cl)(Cl)Cl)O)OC		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7d5d3175-9415-4172-947e-f3f90376aa5a/structure/717e91ad-addb-412d-aeb4-7480eee5e73b	DDVP	COP(=O)(OC)OC=C(Cl)Cl		1	COP(=O)(C(C(Cl)(Cl)Cl)O)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/198dfc22-362d-4c97-ae73-0e37601069b3/structure/a265f157-2c4c-4374-8906-cce2b00fd8b9	Dimethyl Phosphate	COP(=O)(O)OC		1	COP(=O)(C(C(Cl)(Cl)Cl)O)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c080cbad-72db-4cab-af05-6f4d90440d94/structure/5f4b8ddc-cdec-47c0-89f9-15e1965d6e68	Desmethyl DDVP	COP(=O)(O)OC=C(Cl)Cl		2	COP(=O)(C(C(Cl)(Cl)Cl)O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1131d7b8-9969-4951-9263-a3e6bc7e3305/structure/b8d38044-0c22-48ad-baff-a26f1f07e033	Demethyl Trichlorfon	COP(=O)(C(C(Cl)(Cl)Cl)O)O		1	COP(=O)(C(C(Cl)(Cl)Cl)O)OC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/09aa5a04-a3ad-425d-99bc-d6bea5f3abd1/structure/c755c763-e0d4-4594-8dda-09013bcfc77f	Demethyl hydrogen phosphate	COP(=O)(O)O		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/84684967-eade-48d4-b25d-c4aede0a0836/structure/8f21ea3b-dc97-46a7-9df3-c417fa519b53	Phosphate	OP(=O)(O)O		3	C(C(Cl)(Cl)Cl)(O)P(=O)(O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9c6eeb68-e0d0-456e-9561-65cead2ff8e8/structure/4bdfcd1b-1ea4-47b5-9884-5c1e90477b44	Dichlorovinyl phosphate	C(=C(Cl)Cl)OP(=O)(O)O		3	COP(=O)(O)OC=C(Cl)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/78fc2f6f-010b-491b-958b-1f833d06a747	Trichlorfon
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8aa1fe13-2c4a-4e35-b6a7-ea7b1e939300/structure/e820634f-e3fc-4ebf-9995-42153c9733e5	Triclopyr	C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl		1	CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/aee0fb63-02e1-4215-843e-ae2b5def5edc	Triclopyr
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/83bbe3e7-1ae9-4cb3-924d-0079817bde74/structure/fab6551f-27ec-4585-8ae6-9d5139a7e44a	TCP	C1=C(C(=O)NC(=C1Cl)Cl)Cl		2	C1=C(C(=NC(=C1Cl)Cl)OCC(=O)O)Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/aee0fb63-02e1-4215-843e-ae2b5def5edc	Triclopyr
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9ee7810d-f638-4f3f-aeed-cdb4db282490/structure/11759d5b-4ec4-401f-af8d-36b05eb3f2d6	Triclopyr BEE	CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/aee0fb63-02e1-4215-843e-ae2b5def5edc	Triclopyr
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2e0ee5c3-2336-45f5-b126-b0053d552cc4/structure/95f21019-3867-4dad-84cf-5fde80ec02db	TMP	COC1=NC(=C(C=C1Cl)Cl)Cl		-99		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/aee0fb63-02e1-4215-843e-ae2b5def5edc	Triclopyr
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9e045bc3-7afb-4422-9ffa-3bec0e778f3d/structure/528d75c9-dc8c-4ddf-8331-551f5fa74db5	Metabolite D	CC1=CC=CC(=C1N2C=NN=C2)S(=O)(=O)C		1	CC1=CC=CC2=C1N3C=NN=C3S2	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/8d8f1ac2-2114-482e-b234-f35d3b7133c4	Tricyclazole
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d48a638a-fc8c-4914-8fa5-ec1bf782603d/structure/6dc4f651-d558-4bb6-8dea-505f3f1f6b0f	Tricyclazole	CC1=CC=CC2=C1N3C=NN=C3S2		0		https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/8d8f1ac2-2114-482e-b234-f35d3b7133c4	Tricyclazole
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e697cb00-3d3d-41f3-b10e-66b75972ffff/structure/44a07c39-7844-4df1-88e8-3b332a2c7740	NOA 413163	CO/N=C(\C1=C(C=CC=C1)CO/N=C(\C2=CC=CC(=C2)C(F)(F)F)/C(=O)O)/C(=O)O	 	3	C/C(=N/OCC1=C(C=CC=C1)/C(=N\OC)/C(=O)O)/C2=CC=CC(=C2)C(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/6a2bef6c-81e4-4a1a-ad43-6ba2eb70afa1	Trifloxystrobin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7f990dcb-d7dd-420a-85a3-71b384a9945b/structure/fc849325-8bf6-4645-98d6-af5c4cdc33c6	NOA 413161	CO/N=C(\C1=C(C=CC=C1)CO/N=C(/C2=CC=CC(=C2)C(F)(F)F)\C(=O)O)/C(=O)O	major	2	C/C(=N\OCC1=C(C=CC=C1)/C(=N\OC)/C(=O)O)/C2=CC=CC(=C2)C(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/6a2bef6c-81e4-4a1a-ad43-6ba2eb70afa1	Trifloxystrobin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/14b0afd6-5b95-4527-a8a7-43f82e771883/structure/02e2a7d8-f3ff-45e7-a59b-c9cfa24dcfd9	Trifloxystrobin	C/C(=N\OCC1=C(C=CC=C1)/C(=N\OC)/C(=O)OC)/C2=CC=CC(=C2)C(F)(F)F	 	0	C/C(=N/OCC1=C(C=CC=C1)/C(=N\OC)/C(=O)OC)/C2=CC=CC(=C2)C(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/6a2bef6c-81e4-4a1a-ad43-6ba2eb70afa1	Trifloxystrobin
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/aae72803-fffb-4c04-89a2-14f7cdafa5ca/structure/43bfc8ab-9965-4d04-bbb5-d24994c8c5fb	CGA 357276	C/C(=N\OCC1=C(C=CC=C1)C#N)/C2=CC=CC(=C2)C(F)(F)F	major	2	C/C(=N\OCC1=C(C=CC=C1)/C(=N\OC)/C(=O)O)/C2=CC=CC(=C2)C(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/pathway/6a2bef6c-81e4-4a1a-ad43-6ba2eb70afa1	Trifloxystrobin
