compound_id	compound_name	pathway	smiles	scenario_id	study_name	study_description	spike_compound	minormajor	acidity	acidity_unit	temperature	temperature_unit	CEC	CEC_unit	OC	biomass_start	biomass_end	biomass	wst_value	wst_type	humidity	humidity_conditions	soil_texture	sand	silt	clay
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Tebufenpyrad	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e77ce3a1-b7e4-4b0b-9bc5-ff94c12db5a9	Mangels, Weintraub (1993)	no description				pH		&#176;C	10.2	mEq/100g						FC 1/3 bar	75.0		Sandy loam	60.0	30.4	9.6
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/648240b4-1dae-4e90-bce5-8b24ad10c52d/structure/b745eef3-9a66-46fe-9940-b9d83c6102d4	CGA 149776	Teflubenzuron	O=C(O)c1c(F)cccc1F																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Teflubenzuron	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/1675a617-af82-46d1-b33a-26f061eed0f2	SchlÃ¼ter (1985)	no description				pH		&#176;C	5.2	mEq/100g						MWHC			Sandy loam			
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/74ae9afd-c0b6-45fd-8a8c-bc1e63caff9e/structure/0926769b-2ebb-4827-a1a1-f8fdf0177b3e	CGA 149772	Teflubenzuron	NC(=O)c1c(F)cccc1F																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bd49da12-ab99-4bc6-b207-9d612398f917/structure/4acb9875-6e54-4a9e-ba1d-123e952bc6dc	2,6-difluorobenzene	Teflubenzuron	Fc1cccc(F)c1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Tefluthrin	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/229fc801-40dd-4043-9b94-3711e0281020	Pluckrose, Bewick (1986)	no description				pH		&#176;C	20.0	mEq/100g						MWHC			Sandy loam	49.0	28.0	23.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4770b477-2764-4040-b9b7-6025e6873ddd/structure/5d035c2c-0f96-47c3-9510-4795d67da510	Compound V (rac)	Tefluthrin	CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OCc1c(F)c(F)c(C(=O)O)c(F)c1F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/229fc801-40dd-4043-9b94-3711e0281020	Pluckrose, Bewick (1986)	no description				pH		&#176;C	20.0	mEq/100g						MWHC			Sandy loam	49.0	28.0	23.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/afb3d39c-a230-4402-9cc2-de532657e695/structure/dc187c41-543c-4bc6-88fa-f2c49064f613	Compound IV (diacid)	Tefluthrin	O=C(O)c1c(F)c(F)c(C(=O)O)c(F)c1F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/229fc801-40dd-4043-9b94-3711e0281020	Pluckrose, Bewick (1986)	no description				pH		&#176;C	20.0	mEq/100g						MWHC			Sandy loam	49.0	28.0	23.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/71b14459-16a9-4f1c-8bf6-75526aaa3fb7/structure/5597b294-5439-43bd-b8fd-1fc77bec1d1b	Compound II	Tefluthrin	Cc1c(F)c(F)c(CO)c(F)c1F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/9fbdee80-778a-4059-9646-98aeaa5c5ad3	scenario 110	no description		Minor																		
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8f3256cc-9cac-40d0-91f5-b1935c880550/structure/1f7ecef6-48bd-4d17-9445-4f6161448d2d	Compound III (R153946)	Tefluthrin	Cc1c(F)c(F)c(C(=O)O)c(F)c1F																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Tembotrione	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/23c2fd44-acae-4a3d-b3b6-7e7b490978ee	Fliege (2003b)	no description				pH		&#176;C	12.5	mEq/100g		560.0	677.0			MWHC	45.0		Clay	20.0	35.6	44.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/034c1ea2-3490-4f73-b50c-aba7afab3519/structure/97aaa9ab-1a78-4ec6-bbec-81816a8169d2	M7 AE1124336	Tembotrione	COc1ccc(S(C)(=O)=O)c(COCC(F)(F)F)c1Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/4e5361e5-bca5-4550-8b18-9ae522d4a02e	Dominic, Arthur, Mislankar (2005)	no description				pH		&#176;C	5.6	mEq/100g		228.0	104.0			WHC at 1/3 bar	75.0		Loamy sand	77.0	20.0	3.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9cd2fc61-73ca-4321-967f-a6ae0e40f8b0/structure/51715583-8069-4f90-865b-5c2f32986d65	M6 AE0456148	Tembotrione	CS(=O)(=O)c1ccc(C(=O)O)c(Cl)c1COCC(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/4e5361e5-bca5-4550-8b18-9ae522d4a02e	Dominic, Arthur, Mislankar (2005)	no description				pH		&#176;C	5.6	mEq/100g		228.0	104.0			WHC at 1/3 bar	75.0		Loamy sand	77.0	20.0	3.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a41b8e74-8d5d-4390-8426-38bac6ea5217/structure/8eb7047a-b42f-4c90-aab4-3e4e7d0a5cae	M1 AE0968400	Tembotrione	CS(=O)(=O)c1ccc(O)c(Cl)c1COCC(F)(F)F	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/4e5361e5-bca5-4550-8b18-9ae522d4a02e	Dominic, Arthur, Mislankar (2005)	no description				pH		&#176;C	5.6	mEq/100g		228.0	104.0			WHC at 1/3 bar	75.0		Loamy sand	77.0	20.0	3.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d1ebed07-5285-45a6-8395-996c753c50fc/structure/8efd6a57-c4af-4386-a1d8-621be65e22d7	MT22, GS28279	Terbuthylazine	CCNc1nc(N)nc(Cl)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e6304588-446a-4943-9052-c124a57cc25a	GlÃ¤nzel (1998)	no description				pH		&#176;C	12.3	mEq/100g		416.0	416.0			pF 2.5, experimental at % of field capacity	60.0		Silt loam	39.3	51.0	9.7
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c29714a2-dfca-4660-8108-ccff3f5c53ce/structure/973b8933-8c72-4db1-be0e-3a89029749b8	MT24	Terbuthylazine	Nc1nc(O)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0b2f8c0c-bb8e-48bc-bdff-0b2ea4198571	SchÃ¤ffer, Nicollier (1997b)	no description				pH		&#176;C	8.2	mEq/100g		290.0	260.0			MWHC	40.0		Sandy loam	63.8	31.8	4.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c647e8bd-b8e8-4eb6-b6a3-39ae5461b30e/structure/6d61ad04-aa32-4dd8-a5f9-c68ef70af2c4	CSAA04949	Terbuthylazine	CCNc1nc(O)nc(NC(C)(C)C(=O)O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e4da1a0d-265c-4e4d-92cc-36182d44a7c6/structure/81815198-62ae-4525-ab01-6bdc7ac656c2	CSCD648241	Terbuthylazine	Cn1c(O)nc(NC(C)(C)C)nc1=O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/cce7ea82-b06b-42c9-bdb4-138d6ccf4656/structure/6543cdb3-9957-44c4-bab2-ea975d2618ff	CSAA036479	Terbuthylazine	CC(C)(Nc1nc(N)nc(O)n1)C(=O)O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Terbuthylazine	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e6304588-446a-4943-9052-c124a57cc25a	GlÃ¤nzel (1998)	no description				pH		&#176;C	12.3	mEq/100g		416.0	416.0			pF 2.5, experimental at % of field capacity	60.0		Silt loam	39.3	51.0	9.7
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f2933eb9-bb2b-4dac-a3e3-8138610c4296/structure/b4babca5-1ca6-453c-8a2b-0f61ce93b71b	MT21	Terbuthylazine	Nc1nc(N)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0b2f8c0c-bb8e-48bc-bdff-0b2ea4198571	SchÃ¤ffer, Nicollier (1997b)	no description				pH		&#176;C	8.2	mEq/100g		290.0	260.0			MWHC	40.0		Sandy loam	63.8	31.8	4.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a4f6e09d-b016-4c60-88dc-0593586a03f2/structure/09444966-43f7-4506-a27e-8680888e475d	SM9 / LM3	Terbuthylazine	CC(C)(Nc1ncnc(O)n1)C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/84282715-763a-46e8-84e4-1836391de095	Mamouni, Morgenroth (1995)	no description				pH		&#176;C	13.8	mEq/100g		90.6	46.8			MWHC	40.0		Sandy loam	57.9	26.2	15.9
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/43b8696b-5c46-4094-a3f3-aa53d81638d3/structure/0f25f9fe-fd65-4376-befb-a44051bca13b	GS31398	Terbuthylazine	CCNc1nc(Cl)nc(NC(C)(C)C(=O)O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/af4c961b-4282-4074-9503-be5d5ab71a04/structure/5be2036d-af90-4691-80b7-ef7415846cc1	MT19	Terbuthylazine	CCNc1nc(N)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0b2f8c0c-bb8e-48bc-bdff-0b2ea4198571	SchÃ¤ffer, Nicollier (1997b)	no description				pH		&#176;C	8.2	mEq/100g		290.0	260.0			MWHC	40.0		Sandy loam	63.8	31.8	4.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8eaf033d-6803-476e-9a68-14276d6e3f1b/structure/579745d1-7472-4f87-9c67-b99ccd88812c	MT25	Terbuthylazine	Oc1nc(O)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/0b2f8c0c-bb8e-48bc-bdff-0b2ea4198571	SchÃ¤ffer, Nicollier (1997b)	no description				pH		&#176;C	8.2	mEq/100g		290.0	260.0			MWHC	40.0		Sandy loam	63.8	31.8	4.4
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9b7f2ea4-af26-42cd-9297-feb0782e4e7a/structure/8ef28ab9-6bce-4adf-a4b4-80e3f284056f	MT20	Terbuthylazine	Nc1nc(N)nc(Cl)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e6304588-446a-4943-9052-c124a57cc25a	GlÃ¤nzel (1998)	no description				pH		&#176;C	12.3	mEq/100g		416.0	416.0			pF 2.5, experimental at % of field capacity	60.0		Silt loam	39.3	51.0	9.7
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/42a2a924-23ee-4dec-aeee-ad6b6cc80941/structure/7eb609f2-45d0-423e-b456-8c791a83ba12	SM6 / LM6	Terbuthylazine	COc1nc(O)nc(NC(C)(C)C)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/84282715-763a-46e8-84e4-1836391de095	Mamouni, Morgenroth (1995)	no description				pH		&#176;C	13.8	mEq/100g		90.6	46.8			MWHC	40.0		Sandy loam	57.9	26.2	15.9
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/aaf50225-1948-42f7-a23d-ecdb1716012e/structure/a3f1e591-5e47-4efc-93dc-dfe06f68b1a1	CSCD692760	Terbuthylazine	CC1(C)Nc2nc(O)nc(=O)n2C1O																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/22b41d0a-a86c-4490-be36-25a64a658dcb/structure/7d2dab1a-a6cb-4256-a9ce-e29b445bd41d	MT23	Terbuthylazine	CC(C)(C)Nc1nc(O)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/6324c2a7-47fc-404f-99ff-7896cecf4367	Reischmann (2000a)	no description				pH		&#176;C	8.39	mEq/100g		219.1	132.0			MWC	40.0		Loamy sand	80.9	13.2	5.9
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a15dc090-924f-4ae2-9ea6-3230a8a7f504/structure/d705d7e2-2f0e-4230-8d35-5eb2c2fc1c91	1,2,4 triazole	Tetraconazole	c1nc[nH]n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/c72c4ea2-1eb0-4a42-b4d9-332aa4c76771	Wallner, R.L. (1991)	no description				pH		&#176;C	2.4	mEq/100g						field moisture capacity	75.0		Sandy loam	77.0	14.0	9.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a62de0a2-9f45-4265-9c62-cfb9f964fbf0/structure/7a34343b-b53e-43e1-9cbb-f3864417c35e	M14360-DFA	Tetraconazole	O=C(O)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/c72c4ea2-1eb0-4a42-b4d9-332aa4c76771	Wallner, R.L. (1991)	no description				pH		&#176;C	2.4	mEq/100g						field moisture capacity	75.0		Sandy loam	77.0	14.0	9.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/76dc7010-662c-4426-b709-7aac6a5feeec/structure/7c62746d-fee6-49b8-ae81-8e42946777a8	hydroxyphenyl-M14360-acid	Tetraconazole	O=C(O)C(Cn1cncn1)c1ccc(Cl)cc1O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e01a7a8d-0aa0-40ab-9348-cca7b4404d9a	Scacchi, A. & Pizzingrilli, G. (2000)	no description				pH		&#176;C	11.0	mEq/100g		797.8	487.6			MWHC	40.0		Loamy sand	78.9	14.4	6.7
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Thiabendazole	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/d7fee5c4-f6e9-454b-98af-6bb856c02b29	Adam (2011)	no description				pH		&#176;C	20.48	mEq/100g		517.0	465.0			pF 2, experimental @ pF 2			Sandy clay loam	8.01	7.57	4.42
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/36e0d31e-d6f8-4fba-aa19-c29f1e4e9f47/structure/194461d7-9e14-4d72-bb2a-e409bbbbe000	Benzimidazole	Thiabendazole	c1ccc2[nH]cnc2c1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/2a989ba2-39fb-4942-851f-d6621e39788e	Daly, Williams (1991)	no description				pH		&#176;C	9.2	mEq/100g						Field capacity (1/3 bar)	70-75		Sandy loam	58.0	30.0	12.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/8679af97-5b0b-4363-b51c-b418b8335418/structure/41239b00-03a2-41c7-b7ff-f429e1215ac8	5-Hydroxy-thiabendazole	Thiabendazole	Oc1ccc2nc(-c3cscn3)[nH]c2c1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/2a989ba2-39fb-4942-851f-d6621e39788e	Daly, Williams (1991)	no description				pH		&#176;C	9.2	mEq/100g						Field capacity (1/3 bar)	70-75		Sandy loam	58.0	30.0	12.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Thiencarbazone-methyl	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/62853af4-a21d-4c1f-af60-364a38ae3b1a	Fliege (2006)	no description				pH		&#176;C	26.0	mEq/100g		10050.0	6780.0			1/3 bar	79.0		Silt loam	19.0	62.0	19.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fdc93f28-4729-4c5e-8906-dcde30684641/structure/6110d3e7-0105-4856-81dc-c8008bd12266	Thieno-saccharine	Thiencarbazone-methyl	Cc1scc2c1S(=O)(=O)NC2=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/e976d8a8-3d2b-455a-afd6-fd640042ce7b	Fliege (2005)	no description				pH		&#176;C	5.0	mEq/100g		1870.0	300.0			WHC 1/3 bar	76.0		Loamy sand	78.0	16.0	6.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6ece33f4-d8b4-4c97-aaf5-8e309e4ebcb5/structure/420f75f9-2a6f-4a53-a91d-603391b6b26e	O-demethyl-Thifensulfuron-methyl (IN-L9226)	Thifensulfuron-methyl	COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/f48fb825-6bc6-450a-b6b8-c79108e736cd	Cleland, H. 2011	no description		 		pH		&#176;C	10.7	mEq/100g		264.48	153.87			MWHC (0 bar)	50.0	MWHC (0 bar)	Sandy loam	72.0	19.0	9.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2a8e49a2-2129-4c2e-8ee9-8b014615b77a/structure/e17dcd85-2464-4013-b72e-afd33ecefc08	Thifensulfuron acid (IN-L9225)	Thifensulfuron-methyl	COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccsc2C(=O)O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/1a9a1d73-5a37-42d7-a8cb-6704465177c9	Simmonds, M.; 2012a	no description		 		pH		&#176;C	11.9	mEq/100g		1195.4	1089.1			MWHC			Loam	48.0	39.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bf969f03-d02b-48f8-a41c-c1f8a2e1b960/structure/1a5234a6-37c4-4190-9f39-71f00bf5e021	Thiophene sulfonimide (IN-W8268)	Thifensulfuron-methyl	O=C1NS(=O)(=O)c2ccsc21	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/11306aa1-a513-4a14-b365-9226ef3ec368	Rapisarda, C.; 1984	no description		 		pH		&#176;C	21.2	mEq/100g							70.0	field moisture capacity	Silt loam	2.0	81.0	17.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/16a66ffb-d8e6-43fe-92c9-0d5a25b94821/structure/929d2047-4bcb-41c8-bcd7-bb970abf3a83	Triazine amine (IN-A4098)	Thifensulfuron-methyl	COc1nc(C)nc(N)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/6a698f7d-ec14-4e28-8f59-ef9378181a8e	Simmonds, M.; 2012a	no description				pH		&#176;C	22.1	mEq/100g		1534.4	1461.9			MWHC			Sandy clay	51.0	20.0	29.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/61951402-056f-4a5c-98f0-85ca2ee27c48/structure/75384dfc-d6d8-4e87-b893-6193dab4be39	IN-V7160	Thifensulfuron-methyl	COc1nc(C)nc(NC(N)=O)n1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/12ffc7df-5663-4447-bdb0-028a01808b20	Cleland, H. 2011	no description		 		pH		&#176;C	17.3	mEq/100g		253.67	185.4			MWHC (0 bar)	50.0	MWHC (0 bar)	Silty clay loam	18.0	51.0	31.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Thifensulfuron-methyl	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/b2036193-cbe4-44c1-afdf-6a75d097ebfb	Cleland, H. 2011	no description				pH		&#176;C	17.3	mEq/100g		253.67	185.4			MWHC (0 bar)	50.0	MWHC (0 bar)	Silty clay loam	18.0	51.0	31.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f87664de-4e10-41bd-b000-e484046bd142/structure/5fc1f8c8-8c09-4c94-a949-9a6eb05c10c6	2-Acid-3-sulfonamide (IN-L9223)	Thifensulfuron-methyl	NS(=O)(=O)c1ccsc1C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/3acdb7f9-fff2-44ee-a9ff-3ed8febc4c2e	Cleland, H. 2011	no description		 		pH		&#176;C	17.3	mEq/100g		253.67	185.4			MWHC (0 bar)	50.0	MWHC (0 bar)	Silty clay loam	18.0	51.0	31.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2d4dca0e-005e-4a59-9971-fb5d59b05fa1/structure/4e3b9727-b0ec-4546-8f75-2364db5d2da9	O-Desmethyl thifensulfuron acid (IN-JZ789)	Thifensulfuron-methyl	Cc1nc(O)nc(NC(=O)NS(=O)(=O)c2ccsc2C(=O)O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/1c6c4b8a-934a-46eb-bbc3-f81f752e7c51/structure/1b752621-796c-4205-a924-e8310633fafa	2-Acid-3-triuret	Thifensulfuron-methyl	CC(=O)NC(=O)NC(=O)NC(=O)NS(=O)(=O)c1ccsc1C(=O)O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/35c14b5f-c121-40de-87cd-32bd26cfd149	Simmonds, M.; 2012a	no description		 		pH		&#176;C	11.9	mEq/100g		1195.4	1089.1			MWHC			Loam	48.0	39.0	13.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6fe4445f-891a-4756-96b8-9a75b81b54b0/structure/6d83a668-f5b4-465d-a6c3-a369ea2ec3e6	2-ester-3-sulfonamide (IN-A5546)	Thifensulfuron-methyl	COC(=O)c1sccc1S(N)(=O)=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/f9d6b7dc-1015-4033-885f-c1bca5221436	Rapisarda, C.; 1984	no description		 		pH		&#176;C	15.5	mEq/100g							70.0	field moisture capacity	Silt loam	12.0	83.0	5.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/d06dd934-15d6-4690-a379-903b3398a530/structure/424e7175-23c1-45fb-b117-9a956577ac7f	O-desmethyl triazine amine (IN-B5528)	Thifensulfuron-methyl	Cc1nc(N)nc(O)n1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/ed83d959-4da3-4b8e-a74f-3d07cf7b58d9/structure/21b680d6-2bd7-4cad-95e3-27b622f256fa	3-Hydroxythiobencarb	Thiobencarb	CCN(CC)C(=O)SCc1ccc(Cl)c(O)c1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/9065c5ec-5af1-479f-9377-488bfe9f7bbf/structure/fea83e0f-659f-4ec7-a725-c712357696f4	PR01	Thiobencarb	OCc1ccc(Cl)cc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/67fd6aee-328a-4d21-864a-8607fcd45d99/structure/dbc912fb-9e63-41b4-9811-9eb3ef89a54c	2-Hydroxythiobencarb	Thiobencarb	CCN(CC)C(=O)SCc1ccc(Cl)cc1O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/24206525-9792-44fe-8fbe-94db0a225312/structure/ccfd8500-1382-4df7-ae21-b6102d292d00	4-Chlorobenzylmethyl sulfone	Thiobencarb	CS(=O)(=O)Cc1ccc(Cl)cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c5a60e02-4b70-4d8f-a405-01eca05556df/structure/80d8f693-b5b5-477a-a58d-1970f718b17c	Desethylthiobencarb	Thiobencarb	CCNC(=O)SCc1ccc(Cl)cc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/bc3bbff7-8f3b-41c2-8c14-185f5293072a/structure/edc40797-2e05-46d6-b10d-018f809dce89	S3 (4-chlorobenzoic acid)	Thiobencarb	O=C(O)c1ccc(Cl)cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/61d1c98b-618b-4691-b6a1-0d613ed1b42a/structure/6410f5a8-f962-4e99-a37b-3e162f7b6c6b	PR02	Thiobencarb	SCc1ccc(Cl)cc1																							
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/837880a7-3ca0-44bd-a8c0-cc33fc987f4c/structure/189b6054-d792-49d1-929f-6b7732b35aa2	CO2	Thiobencarb	O=C=O	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c5a53e20-3560-4944-a95c-60055b56335c/structure/b13f521c-18fc-48b1-97df-9651e76eadc9	4-Chlorobenzylmethyl sulfoxide	Thiobencarb	CS(=O)Cc1ccc(Cl)cc1	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/scenario/53d4e60f-3002-43b6-a7ca-2dd1e04f5cd7	Patterson (1994)	no description				pH		&#176;C	40.9	mEq/100g						1/3 bar, experimental 77%			Clay	24.0	30.0	46.0
